node,degree_centrality,betweenness_centrality,eigenvector_centrality
Shitty Hassle,0.0036537625054371466,0.0,0.004634228004395818
Grandpa Nat,0.0036537625054371466,0.0,0.004634228004395818
John Cusack,0.0036537625054371466,0.0,0.004634228004395818
Zelaya,0.0036537625054371466,0.0,0.003537273288636204
Mindy McGillivray,0.0036537625054371466,1.6096948579836914e-06,0.005843883920509089
Kibibi Tyehimba,0.0036537625054371466,0.0,0.004634228004395818
Jim Acosta,0.0036537625054371466,5.519741729947356e-06,0.007279989881040579
Mother Emanuel,0.0035667681600695957,6.816496665606342e-05,0.0008171567371953867
van,0.0035667681600695957,2.188283068437328e-05,0.0006466525506246472
Katy Tur,0.0035667681600695957,0.0,0.006443269584467014
Anthony Faiola,0.0035667681600695957,2.5172478529563596e-05,0.0010912989361586056
Almond,0.0035667681600695957,0.0,0.006443269584467014
William Brennan,0.0035667681600695957,8.265028305209409e-07,0.008453246862108703
Sec,0.0035667681600695957,8.200224479770852e-05,0.0061925052346756635
Carrie Almond,0.0035667681600695957,0.0,0.006443269584467014
Amanda Carpenter,0.0035667681600695957,0.0,0.006443269584467014
deemed Gingrich,0.0035667681600695957,0.0,0.006443269584467014
Perdue,0.0035667681600695957,1.5795096276009362e-06,0.005749940121917493
Thom Tillis,0.0035667681600695957,3.7197307205382926e-06,0.006142159120211635
Emwazi,0.0035667681600695957,4.5167081422853326e-05,0.0008948874412852931
Michael Tesler,0.0035667681600695957,4.653368422967282e-06,0.005141810890895823
Ron DeSantis,0.0035667681600695957,2.660509695746266e-05,0.003171891748322654
Andrew Johnson,0.0035667681600695957,1.5054856478148185e-05,0.0030322227381659396
Minaz,0.0035667681600695957,0.0,0.0009747136422473017
Jayson Blair,0.0035667681600695957,2.6810095414671385e-05,0.002193889289054275
Bergdahl,0.0035667681600695957,6.753407494833532e-05,0.0012468153708020287
Kent Lucken,0.0035667681600695957,0.0,0.00364641472721232
Kweiras,0.0035667681600695957,0.0,0.0009747136422473017
Janet Cooke,0.0035667681600695957,2.6810095414671385e-05,0.002193889289054275
Matt Waldrip,0.0035667681600695957,0.0,0.00364641472721232
Anita Dunn,0.0035667681600695957,2.1550219053851152e-06,0.006160534545380166
David Axelrod's,0.0035667681600695957,1.4268588608023312e-05,0.0058971905200117065
Gary Chidester,0.0035667681600695957,0.0,0.00364641472721232
Whitman,0.0035667681600695957,4.4588983206845555e-06,0.007079376108046588
Kelli Harrison,0.0035667681600695957,0.0,0.00364641472721232
Harry S. Truman,0.0035667681600695957,4.97350323615181e-07,0.008207256702831485
Eau Claire,0.0035667681600695957,1.6455651915618238e-06,0.00653177113518947
Peter Flaherty,0.0035667681600695957,0.0,0.00364641472721232
Agassi,0.0035667681600695957,0.0,0.00364641472721232
Al-Alam,0.0035667681600695957,0.0,0.0009747136422473017
Mickelson,0.0035667681600695957,0.0,0.00364641472721232
Chidester,0.0035667681600695957,0.0,0.00364641472721232
Joe Barton,0.0035667681600695957,0.0,0.005476531294084096
Hal Rogers,0.0035667681600695957,0.0,0.005476531294084096
Kate Steinle,0.0035667681600695957,0.00033017598386293604,0.004398817344490932
Erdogan,0.0035667681600695957,3.1737074478049885e-05,0.0013333133725437767
Andre Agassi,0.0035667681600695957,0.0,0.00364641472721232
Phil Mickelson,0.0035667681600695957,0.0,0.00364641472721232
Hunt,0.0035667681600695957,7.797716616878534e-05,0.0025303225703218898
Eleanor Beardsley,0.0035667681600695957,1.4850658436104484e-05,0.0008905284489683916
Mark,0.0035667681600695957,2.23364863202185e-05,0.0048364605309680645
Yazidis,0.0035667681600695957,0.0,0.0009747136422473017
Lucken,0.0035667681600695957,0.0,0.00364641472721232
Boyd Brown,0.0035667681600695957,0.0,0.00836343390445008
Wendy Sherman,0.0035667681600695957,2.627765137985974e-05,0.0042439987239694275
Aziza Hamid,0.0035667681600695957,0.0,0.0009747136422473017
Suruc,0.0035667681600695957,0.0,0.0009747136422473017
Ali Akbar Salehi,0.0035667681600695957,1.7102440945846707e-05,0.0025370085837412714
Kiymet Ergun,0.0035667681600695957,0.0,0.0009747136422473017
Kurd,0.0035667681600695957,0.0,0.0009747136422473017
Cundi Minaz,0.0035667681600695957,0.0,0.0009747136422473017
Deborah Arnie Arnesen,0.0035667681600695957,0.0,0.00836343390445008
Dalton,0.0035667681600695957,1.9307950863895126e-05,0.0016463686138006575
Wonkblog,0.0035667681600695957,4.638774995487434e-05,0.0015716577140483295
Jim Wilson,0.0035667681600695957,0.0,0.00364641472721232
Sid Blumenthal,0.0035667681600695957,6.347777111597905e-06,0.004759769476683718
Jurf al-Sakhar,0.0035667681600695957,0.0,0.0009747136422473017
Goto,0.0035667681600695957,0.0,0.0009747136422473017
Ayn al-Arab,0.0035667681600695957,0.0,0.0009747136422473017
Dick Harpootlian,0.0035667681600695957,0.0,0.00836343390445008
Teachout,0.0035667681600695957,0.0,0.00836343390445008
Cindy Pollard,0.0035667681600695957,0.0,0.00836343390445008
Luis Gutiérrez,0.003479773814702045,0.0,0.003828380221522201
Sylvia Burwell,0.003479773814702045,0.0002924019923262544,0.00457662880522025
Mohamed Morsi,0.003479773814702045,3.3787223100770167e-06,0.003916427195768878
Jon Husted,0.003479773814702045,6.230514378958364e-05,0.005680603248462019
Luis-Carlos Fumero,0.003479773814702045,0.0,0.0038283802215222
Bob Martinez,0.003479773814702045,6.311178538760179e-07,0.006032067299273888
Ben Carson's,0.003479773814702045,0.00015845756911352186,0.008078574732242662
Maria Rodriguez,0.003479773814702045,0.0,0.0038283802215222
Richard Mourdock,0.003479773814702045,2.575031160785572e-05,0.004197361162052151
Kate Bolduan,0.003479773814702045,1.3266668078382717e-05,0.006895618974613427
Joe Henry,0.003479773814702045,0.0,0.003828380221522201
Rocío Sáenz,0.003479773814702045,0.0,0.0038283802215222
David Boaz,0.003479773814702045,5.1337902154287974e-05,0.005414829571708606
Howard Stern's,0.003479773814702045,5.597938624813189e-06,0.007199900019500447
Marjorie Dannenfelser,0.003479773814702045,3.096511589017596e-06,0.006949534976926939
Sam Nunberg,0.003479773814702045,5.045841809259394e-06,0.00470274198799394
Plato,0.003479773814702045,0.0,0.0016260323471572503
Bruce Rauner,0.003479773814702045,0.0,0.004290255095074838
Queen Mary,0.003479773814702045,0.0,0.0016260323471572503
Sam Tanenhaus,0.003479773814702045,0.0,0.0016260323471572503
Friedrich Hayek,0.003479773814702045,0.0,0.0016260323471572503
Mary Landrieu,0.003479773814702045,0.0,0.004290255095074838
Christopher Hitchens,0.003479773814702045,0.0,0.0016260323471572503
John Kenneth Galbraith,0.003479773814702045,0.0,0.0016260323471572503
Hitchens,0.003479773814702045,0.0,0.0016260323471572503
Galbraith,0.003479773814702045,0.0,0.0016260323471572503
Murray Kempton,0.003479773814702045,0.0,0.0016260323471572503
Norman Mailer,0.003479773814702045,0.0,0.0016260323471572503
Mark Begich,0.003479773814702045,0.0,0.004290255095074838
Kevin Schultz,0.003479773814702045,0.0,0.0016260323471572503
Mailer,0.003479773814702045,0.0,0.0016260323471572503
blather,0.003479773814702045,0.0,0.0016260323471572503
Duprey,0.003479773814702045,0.0,0.0069058929093404825
Heye,0.003479773814702045,0.0,0.007411602072645537
Methodist,0.003479773814702045,4.5266469181435066e-07,0.006228218986053709
Karina Ruiz de Diaz,0.003479773814702045,0.0,0.0038283802215222
Paul A. Gosar,0.003479773814702045,4.121215017976405e-06,0.0031119052963297753
Sylvia Mathews Burwell,0.003479773814702045,3.813332801749174e-05,0.004274225820389894
Marc Racicot,0.003479773814702045,0.0,0.0069058929093404825
Inside Paul Ryan’s,0.003479773814702045,0.0,0.00777298437482017
Sarah Rumpf,0.003479773814702045,0.0,0.00777298437482017
Julia Azari,0.003479773814702045,0.0,0.00777298437482017
Dan Senor,0.003479773814702045,0.0,0.00777298437482017
Racicot,0.003479773814702045,0.0,0.0069058929093404825
Robert J. Dole’s,0.003479773814702045,0.0,0.0069058929093404825
James McHenry,0.003479773814702045,0.0,0.00777298437482017
Bob Pence,0.003479773814702045,0.0,0.0069058929093404825
Tomás Regalado,0.003479773814702045,0.0,0.0038283802215222
Vicky Legaspi,0.003479773814702045,0.0,0.0038283802215222
Kate Gallego,0.003479773814702045,0.0,0.0038283802215222
Polk,0.003479773814702045,0.0,0.0020009315693983853
Tushnet,0.003479773814702045,0.0,0.003524872340126377
Sarah Binder,0.003479773814702045,0.0,0.003524872340126377
Genghis Khan,0.003479773814702045,0.0,0.003524872340126377
Nickelback,0.003479773814702045,0.0,0.003524872340126377
R-Texas,0.003479773814702045,2.8450196109752037e-05,0.0052991579424678395
George W. Bush-era,0.003479773814702045,0.0,0.003524872340126377
George Kennan,0.003479773814702045,0.0,0.0020009315693983853
Stanley Hubbard,0.003479773814702045,3.6119510008212374e-06,0.006401095574737318
Bruce Ackerman,0.003479773814702045,0.0,0.003524872340126377
Richard Sakwa,0.003479773814702045,0.0,0.0020009315693983853
Gwadar,0.003479773814702045,0.0,0.0020009315693983853
Gideon Rachman,0.003479773814702045,0.0,0.0020009315693983853
Bernard Fall,0.003479773814702045,0.0,0.0020009315693983853
Patrick Tyler,0.003479773814702045,0.0,0.0020009315693983853
William Polk,0.003479773814702045,0.0,0.0020009315693983853
Gallego,0.003479773814702045,0.0,0.0038283802215222
DOJ,0.003479773814702045,0.0001032484976544891,0.005561987368113637
Lauderdale,0.003479773814702045,5.722175831284298e-06,0.005514222735894675
Bevin,0.003479773814702045,4.864476397279822e-05,0.0037867584254398495
anti-Semitism,0.003479773814702045,2.131451532592607e-06,0.00796627596865702
Stanley Greenberg,0.003479773814702045,7.761573365509185e-07,0.006116918961839715
the “Marie Antoinette,0.003479773814702045,0.0,0.0016260323471572503
Edward Whelan,0.003479773814702045,1.420706988217161e-05,0.002385653128709628
Navarro,0.003479773814702045,4.256759839072288e-05,0.0037625438666624277
Brian Ballard,0.003479773814702045,6.944646651955697e-07,0.007337026591078517
Carnegie,0.003479773814702045,2.0638333874141507e-05,0.0016766914977149607
Briggs,0.003479773814702045,4.909219029662116e-06,0.005318538700418124
Banks,0.003479773814702045,5.3636008208101665e-05,0.004204068905982736
Costas Panagopoulos,0.003479773814702045,6.5763117268391755e-06,0.005569038186892608
Ted Kaczynski,0.003479773814702045,0.00010229215281726991,0.0032048134555623165
Mark Tushnet,0.003479773814702045,0.0,0.003524872340126377
Roberto Micheletti,0.003479773814702045,0.0,0.003524872340126377
Romeo Vásquez Velásquez,0.003479773814702045,0.0,0.003524872340126377
Manuel Zelaya,0.003479773814702045,0.0,0.003524872340126377
Bill 1070,0.003479773814702045,0.0,0.0038283802215222
Ian Danley,0.003479773814702045,0.0,0.0038283802215222
Raquel Terán,0.003479773814702045,0.0,0.0038283802215222
Brewer,0.003479773814702045,0.0,0.0038283802215222
Petra Falcon,0.003479773814702045,0.0,0.0038283802215222
José Barboza,0.003479773814702045,0.0,0.0038283802215222
Francis Sullivan,0.003479773814702045,0.0,0.0038283802215222
Promise Arizona,0.003479773814702045,0.0,0.0038283802215222
Avilez,0.003479773814702045,0.0,0.0038283802215222
Jocelyn Sida,0.003479773814702045,0.0,0.0038283802215222
Rodulfo Martinez,0.003479773814702045,0.0,0.0038283802215222
Ana Hernandez,0.003479773814702045,0.0,0.0038283802215222
Laura Martin,0.003479773814702045,0.0,0.0038283802215222
Mona Chalabi,0.003479773814702045,0.0,0.0038283802215222
Alex de Waal,0.003479773814702045,0.0,0.0020009315693983853
Alan Kuperman,0.003479773814702045,0.0,0.0020009315693983853
Richard A Clarke,0.003479773814702045,0.0,0.0020009315693983853
Abdul Haq,0.003479773814702045,0.0,0.0020009315693983853
anti-Taliban,0.003479773814702045,0.0,0.0020009315693983853
George Shultz,0.003479773814702045,0.0,0.0020009315693983853
John Mearsheimer,0.003479773814702045,0.0,0.0020009315693983853
Daniel Fried,0.003479773814702045,0.0,0.0020009315693983853
Kara Swisherthat,0.003479773814702045,0.0,0.003524872340126377
Juan Linz,0.003479773814702045,0.0,0.003524872340126377
Charles Calhoun,0.003479773814702045,0.0,0.003524872340126377
Chester A. Arthur,0.003479773814702045,0.0,0.003524872340126377
Martin Wattenberg,0.003479773814702045,0.0,0.003524872340126377
Willy Brandt’s Ostpolitik,0.003479773814702045,0.0,0.0020009315693983853
Sam Rosenfeld,0.003479773814702045,0.0,0.003524872340126377
Myra Breckinridge,0.003479773814702045,0.0,0.0016260323471572503
L. Brent Bozell III,0.003479773814702045,0.0,0.004891638036416661
Madigan,0.003479773814702045,0.0,0.004290255095074838
Michael Savage,0.003479773814702045,0.0,0.004891638036416661
Robert Gordon,0.003479773814702045,0.0,0.0016260323471572503
Patricia,0.003479773814702045,0.0,0.0016260323471572503
Gore Vidal,0.003479773814702045,0.0,0.0016260323471572503
Gibson,0.003479773814702045,0.0,0.00458714464184076
Pat Roberts,0.003479773814702045,5.721170317182686e-06,0.003526254881087537
Jens Stoltenberg,0.003479773814702045,0.00010178462275394592,0.0012888788766488345
Soros,0.003479773814702045,2.8516337136964622e-05,0.006417306722478266
Salerno,0.003479773814702045,0.0,0.0016260323471572503
Ornstein,0.003479773814702045,1.1275409678135879e-05,0.0066219308985128985
Bob McDonnell,0.0033927794693344934,4.68379920779536e-06,0.005088871182872131
Kyle Pomerleau,0.0033927794693344934,0.0,0.005349984786354852
Robert O’Harrow,0.0033927794693344934,0.0,0.005349984786354852
Peter Neumann,0.0033927794693344934,1.9377132863606413e-05,0.0014225035823602187
Jihadi John,0.0033927794693344934,2.9998679676853596e-06,0.0007849888969679182
Jackson Lee,0.0033927794693344934,0.0,0.000998604306843833
Shirley Sotloff,0.0033927794693344934,2.9998679676853596e-06,0.0007849888969679182
Meghan McCain,0.0033927794693344934,0.0,0.005349984786354852
Chris Crane,0.0033927794693344934,0.0,0.005349984786354852
Mother Jones's,0.0033927794693344934,2.1389153003823998e-05,0.0006832810651702008
Abdul-Rahman Kassig,0.0033927794693344934,2.9998679676853596e-06,0.0007849888969679182
Jim Smith,0.0033927794693344934,0.0,0.004280988404062654
Patrick R. Foster,0.0033927794693344934,0.0,0.004280988404062654
Nouri] al-Maliki,0.0033927794693344934,0.0,0.005349984786354852
Tucker Martin,0.0033927794693344934,4.68379920779536e-06,0.005088871182872131
Pinocchios,0.0033927794693344934,0.0,0.005349984786354852
Lily Batchelder,0.0033927794693344934,0.0,0.005349984786354852
Ann Herberger,0.0033927794693344934,0.0,0.004280988404062654
Mike McCaul,0.0033927794693344934,2.4337052644555135e-05,0.005971236893111122
Al-Kasasbeh's,0.0033927794693344934,0.0,0.0009712964703322827
Moath al-Kasasbeh,0.0033927794693344934,0.0,0.0009712964703322827
Mohammed Musallam,0.0033927794693344934,0.0,0.0009712964703322827
Kellyanne,0.0033927794693344934,6.801141159950046e-07,0.006341202134589967
Neve Yaakov,0.0033927794693344934,0.0,0.0009712964703322827
Musallam,0.0033927794693344934,0.0,0.0009712964703322827
Mohammed Ashraf,0.0033927794693344934,0.0,0.0009712964703322827
Prince Faisal bin Khaled bin Abdulaziz,0.0033927794693344934,0.0,0.0009712964703322827
Jaafar Saad,0.0033927794693344934,0.0,0.0009712964703322827
Odierno,0.0033927794693344934,7.055223232314126e-06,0.0031456840095719064
Spike Lee,0.0033927794693344934,3.0133187771181804e-06,0.005786498043858227
Sayeda Zeynab,0.0033927794693344934,0.0,0.0009712964703322827
Mackowiak,0.0033927794693344934,1.3562792233989585e-05,0.00691859514940556
Jeff Fortenberry,0.0033927794693344934,0.0,0.0009712964703322827
Rambler,0.0033927794693344934,0.0,0.004280988404062654
John H. Sununu,0.0033927794693344934,0.0,0.004280988404062654
Yuval Levin,0.0033927794693344934,2.9383502900380234e-05,0.005387281784851014
Richard Blumenthal,0.0033927794693344934,2.4287401662367804e-06,0.0034548270263073085
Serafin Gomez,0.0033927794693344934,8.783623014600883e-06,0.007367222458668287
Pandora,0.0033927794693344934,3.711064962852122e-05,0.006176907581427572
Adelson,0.0033927794693344934,1.7591534152182793e-05,0.0033855359300844264
John Kline,0.0033927794693344934,5.767608653545406e-06,0.0033736798187997932
the Prophet Mohammed,0.0033927794693344934,6.905020223052884e-05,0.004368448703933973
Steve Deace,0.0033927794693344934,1.2168972455192143e-06,0.006865345561669286
David E. Kendall,0.0033927794693344934,0.0,0.005635655475541247
Charles McCullough III,0.0033927794693344934,0.0,0.005635655475541247
Bill Burns,0.0033927794693344934,0.0,0.005635655475541247
Raj Shah,0.0033927794693344934,0.0,0.005635655475541247
Douglas Welty,0.0033927794693344934,0.0,0.005635655475541247
Steve A. Linick,0.0033927794693344934,0.0,0.005635655475541247
Mao,0.0033927794693344934,1.5051254640999247e-05,0.005409995884765222
Gadhafi,0.0033927794693344934,4.854531614034327e-07,0.006250273513320788
John Oliver,0.0033927794693344934,1.9112579239216745e-06,0.007443753247534953
Pamela K. Browne,0.0033927794693344934,1.5363256741595728e-05,0.004817782602742597
Ahmed,0.0033927794693344934,1.561764054485783e-05,0.0006224237468823835
Ann Romney,0.0033927794693344934,0.0,0.004280988404062654
Hayat Boumedienne,0.0033927794693344934,4.257529878250812e-06,0.0011098160407705118
Romney-Bush,0.0033927794693344934,0.0,0.004280988404062654
Junko Ishido,0.0033927794693344934,0.0,0.0009712964703322827
Anna Eshoo,0.0033927794693344934,0.0,0.0009712964703322827
Carrie Severino,0.0033927794693344934,1.3581169749884397e-06,0.0033740980859003327
Fortenberry,0.0033927794693344934,0.0,0.0009712964703322827
